activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163588102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,0,2,1,1,1,2,2,2,125000.0,80.0,4.75,0.983,2,3101.35,NA,995.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,64,45,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,1265,22.77,72800,98,390,408,37
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163533800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,5,0,2,1,32,1,2,2,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,2,NA,3,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,3,6,,,,,10,,,,1921,97.55,72800,67,392,1396,0
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163568200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,1,1,2,2,2,145000.0,96.5,5.25,1.353,2,6365.24,NA,2106.99,1111.99,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,30,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,3838,23.35,72800,115,1234,1608,57
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163524700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,1,1,2,2,2,35000.0,79.95,6.625,2.366,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,45000,1,3,3,5,1,NA,90,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,3,1,,,,,10,,,,3768,98.33,72800,77,1030,1604,68
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163531200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,2,215000.0,74.93,4.5,0.805,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,295000,1,3,3,5,1,NA,99,41,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,2242,82.02,72800,166,793,1269,0
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163563500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,32,1,2,2,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,204,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,3,1,,,,,10,,,,6023,22.6,72800,195,2204,2204,37
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163568900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Female,1,0,2,1,32,1,2,2,2,75000.0,34.48,3.99,0.334,2,3640.5,NA,2248.0,1253.0,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,37,20%-<30%,2,10,2,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,2697,25.4,72800,96,1076,1328,36
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163567300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,2,0,2,2,1,1,2,2,2,365000.0,96.48,4.5,1.358,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,122,37,1,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,3,3,,,,,10,,,,4643,23.24,72800,137,1392,1557,63
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163564401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,365000.0,NA,2.75,NA,3,9627.74,NA,7917.06,6372.06,5.0,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6131,33.57,72800,268,1813,1845,24
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163538600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,1,1,2,2,2,95000.0,78.69,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,55,41,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,3,3,,,,,5,,,,4758,97.39,72800,88,1364,2233,78
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163558800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,275000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,110,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,3,1,,,,,10,,,,2743,12.21,72800,163,959,1081,64
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163557700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,295000.0,94.85,5.625,0.626,2,2989.61,NA,995.0,,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,114,30%-<36%,2,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,4258,10.05,72800,176,1774,1821,54
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163589300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,135000.0,80.0,5.99,1.288,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,165000,1,3,3,5,1,NA,24,43,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3609,18.92,72800,134,1282,1502,45
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163591600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,225000.0,70.0,4.5,0.13,2,4990.0,NA,2730.0,2730.0,,180,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,161,20%-<30%,1,2,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,2287,37.95,72800,142,701,740,18
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163590500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,2,1,1,2,2,2,305000.0,95.0,6.25,0.581,2,10219.11,NA,2712.43,1522.43,0.88,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,130,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,3,,,,,10,,,,6570,17.17,72800,94,2166,2521,35
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163594401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,205000.0,95.0,7.125,1.288,2,4595.15,NA,2457.2,1582.2,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,62,48,3,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,1,,,,,10,,,,2857,15.12,72800,107,818,1041,49
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163577800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,2,32,1,2,2,2,65000.0,46.15,5.625,1.307,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,31,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,3,3,,,,,10,,,,5173,33.64,72800,97,1590,1996,66
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163537600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,65000.0,75.0,7.625,2.103,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,85000,1,3,3,5,1,NA,160,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3365,98.16,72800,45,848,1286,66
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163557100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,1,1,2,2,2,205000.0,71.43,7.375,0.47,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,50,44,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,3,1,,,,,10,,,,2626,25.86,72800,130,757,874,59
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163589402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,315000.0,90.0,6.125,0.876,2,6121.03,NA,3790.63,2795.63,14.5,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,114,43,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,3646,31.35,72800,127,741,907,42
2022,549300DD4R4SYK5RAQ92,19804,MI,26163,26163557100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,205000.0,72.2,6.937,-0.001,2,7047.96,NA,5642.96,,250.0,360,NA,12,2,2,2,2,275000,1,1,3,5,1,NA,50,43,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,2626,25.86,72800,130,757,874,59
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163558200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,305000.0,80.0,5.25,-0.097,3,1789.7,NA,0.0,,,360,NA,84,2,2,2,2,375000,1,2,3,5,1,NA,153,30%-<36%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4461,22.91,72800,131,1443,1662,58
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163551200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,275000.0,80.0,5.0,-0.364,2,1709.0,NA,0.0,,,360,NA,84,2,2,2,2,345000,1,1,3,5,1,NA,94,30%-<36%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3982,24.79,72800,190,1313,1474,70
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163581101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,205000.0,80.0,5.625,-0.013,2,1978.0,NA,0.0,,,360,NA,84,2,2,2,2,255000,1,1,3,5,1,NA,98,20%-<30%,8,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3849,33.15,72800,111,946,1070,45
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163513300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,1,2,2,1,135000.0,43.333,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,305000,1,3,3,5,1,NA,141,>60%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,1,,,1971,85.03,72800,138,701,1185,74
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163598000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,1,2,135000.0,79.878,6.5,-0.75,3,NA,NA,NA,NA,NA,360,NA,12,2,2,2,2,165000,1,2,3,5,1,NA,126,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,3240,10.99,72800,140,1039,1194,52
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163575401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,0,2,1,2,1,2,2,2,135000.0,80.0,3.875,0.507,3,1522.25,NA,0.0,,,360,NA,84,2,2,2,2,175000,1,2,3,5,1,NA,174,30%-<36%,8,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3437,19.26,72800,127,911,1206,66
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163501900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,32,1,2,1,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,12,2,2,2,2,NA,1,1,3,5,1,NA,30,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2490,95.94,72800,47,450,1129,0
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163535600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,75000.0,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,95000,1,3,3,5,1,NA,256,37,8,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,55-64,25-34,Yes,No,1,1,6,,,,,4,,,,3727,94.58,72800,108,990,1644,64
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163561900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,235000.0,80.0,6.5,-0.215,3,1796.5,NA,0.0,,,360,NA,84,2,2,2,2,295000,1,2,3,5,1,NA,134,43,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,Yes,1,1,6,,,,,10,,,,7117,17.18,72800,220,2549,2614,27
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163557500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,0,2,1,1,1,2,2,2,255000.0,80.0,6.375,0.043,2,2118.0,NA,0.0,,,360,NA,120,2,2,2,2,315000,1,1,3,5,1,NA,89,38,8,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,3922,10.66,72800,155,1497,1514,0
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163530100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,1,225000.0,75.0,4.375,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,305000,1,3,3,5,1,NA,470,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,2336,96.1,72800,73,366,1025,78
2022,5493001JT9MT3Z3Y3M39,19804,MI,26163,26163564401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,1,0,2,1,1,1,2,2,1,505000.0,66.667,6.125,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,755000,1,3,3,5,1,NA,194,38,8,9,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,6131,33.57,72800,268,1813,1845,24
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163564401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Female,4,0,2,1,1,1,2,2,2,545000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,153,NA,9,9,3,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6131,33.57,72800,268,1813,1845,24
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163584200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,3,0,2,1,32,1,2,2,2,85000.0,80.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,62,20%-<30%,2,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,9,,,,3619,44.85,72800,108,747,1088,56
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163540300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,8,2,1,32,1,2,2,2,25000.0,48.837,4.125,-0.497,2,2595.09,NA,1195.0,105.0,500.0,360,NA,NA,2,2,2,2,45000,1,1,3,5,1,NA,26,43,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,1,,,,,10,,,,3746,99.28,72800,50,708,1628,68
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163577900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,44,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,4206,30.69,72800,77,1165,1472,65
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163596100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,115000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,79,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3670,8.39,72800,168,1368,1581,46
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163581200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,1,2,2,2,95000.0,57.941,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,55,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,3,,,,3736,22.35,72800,123,856,1034,37
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163550200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,32,1,2,2,2,235000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,184,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,4109,21.47,72800,176,1082,1841,0
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163581600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,8,2,1,31,1,2,2,2,125000.0,41.0,2.875,-0.103,2,3214.34,NA,2012.5,922.5,552.5,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,116,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,5811,31.49,72800,139,1463,1700,44
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163533000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,8,2,1,32,1,2,2,2,75000.0,80.0,2.375,0.081,2,3222.09,NA,1762.0,672.0,2000.0,180,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,150,36,1,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,1,,,,,10,,,,1426,87.45,72800,45,290,673,0
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163513700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,8,2,1,32,1,2,2,2,145000.0,53.214,2.25,-0.478,2,2535.09,NA,1090.0,,45.0,180,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,87,20%-<30%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,2982,97.59,72800,124,935,1568,23
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163580800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,2,2,35000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,72,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,1511,13.63,72800,105,407,529,75
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163556500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,8,2,1,31,1,2,2,2,215000.0,NA,2.875,NA,2,2001.11,NA,1050.0,,2190.0,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,73,NA,9,9,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,3,3,6,,,,,10,,,,2172,16.53,72800,148,763,831,36
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163556900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,4,0,2,1,4,1,2,2,2,165000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,24,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,7,,,,,10,,,,3686,19.83,72800,176,1199,1261,56
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163588400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,4,0,2,2,32,1,2,2,2,115000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,177,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,7,,,,,10,,,,5722,40.44,72800,152,1851,2026,44
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163583200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,8,2,1,1,1,2,2,1,95000.0,NA,4.125,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,115000,1,3,3,5,1,NA,116,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2924,22.98,72800,82,619,1109,60
2022,E57ODZWZ7FF32TWEFA76,19804,MI,26163,26163578000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,8,2,1,32,1,2,2,2,115000.0,78.961,2.75,0.17,2,3460.64,NA,1960.55,870.55,500.0,180,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,39,36,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,2668,36.06,72800,87,619,843,61
